,id,is_jj,min_id,max_id,is_continue,is_continue_break,min_price,max_price,price_count,start_time,end_time,max_vol,min_vol,sum_vol,avg_vol,max_sale_vol,max_buy_vol,id_count,tran_type0,tran_type1,tran_type2
0,35,1,1,1,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,400,400,1,,推动追买,
1,51,1,2,8,1,0,30.73,30.73,1,09:25:00,09:25:00,1000,100,3000,428.57142857142856,1000,3000,7,,普通挂买,
2,92,1,9,13,1,0,30.73,30.73,1,09:25:00,09:25:00,400,100,1200,240.0,500,1200,5,,普通挂买,
3,771,1,14,14,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,1000,100,1,,普通挂买,
4,2189,1,15,30,1,0,30.73,30.73,1,09:25:00,09:25:00,3500,100,13800,862.5,3500,13800,16,,普通挂买,
5,5820,1,31,32,1,0,30.73,30.73,1,09:25:00,09:25:00,300,200,500,250.0,6000,500,2,,普通挂买,
6,6602,1,33,63,1,0,30.73,30.73,1,09:25:00,09:25:00,16300,100,44800,1445.1612903225807,16300,44800,31,,普通挂买,
7,7675,1,64,65,1,0,30.73,30.73,1,09:25:00,09:25:00,1400,1000,2400,1200.0,5400,2400,2,,普通挂买,
8,8696,1,66,67,1,0,30.73,30.73,1,09:25:00,09:25:00,4400,800,5200,2600.0,5400,5200,2,,普通挂买,
9,10557,1,68,117,1,0,30.73,30.73,1,09:25:00,09:25:00,8800,100,58800,1176.0,8800,58800,50,,普通挂买,
10,15215,1,118,118,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,1000,200,1,,普通挂买,
11,16523,1,119,119,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,1000,100,1,,普通挂买,
12,17278,1,120,121,1,0,30.73,30.73,1,09:25:00,09:25:00,600,200,800,400.0,1000,800,2,,普通挂买,
13,19672,1,122,122,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,700,100,1,,普通挂买,
14,21754,1,123,127,1,0,30.73,30.73,1,09:25:00,09:25:00,1400,100,2000,400.0,6200,2000,5,,普通挂买,
15,26129,1,128,128,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,6200,500,1,,普通挂买,
16,27839,1,129,129,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,6200,500,1,,普通挂买,
17,31189,1,130,130,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,6200,200,1,,普通挂买,
18,31325,1,131,131,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,6200,300,1,,普通挂买,
19,31886,1,132,141,1,0,30.73,30.73,1,09:25:00,09:25:00,12800,100,23600,2360.0,12800,23600,10,,普通挂买,
20,32385,1,142,142,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,1300,100,1,,普通挂买,
21,38596,1,143,193,1,0,30.73,30.73,1,09:25:00,09:25:00,49200,100,188000,3686.274509803922,49200,188000,51,,普通挂买,
22,39624,1,194,195,1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,1000,500.0,2000,1000,2,,普通挂买,
23,40662,1,196,196,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,2000,200,1,,普通挂买,
24,41366,1,197,197,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,2000,300,1,,普通挂买,
25,46106,1,198,199,1,0,30.73,30.73,1,09:25:00,09:25:00,5900,1000,6900,3450.0,10000,6900,2,,普通挂买,
26,47019,1,200,200,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,10000,400,1,,普通挂买,
27,51715,1,201,201,-1,0,30.73,30.73,1,09:25:00,09:25:00,900,900,900,900.0,10000,900,1,,普通挂买,
28,53726,1,202,205,1,0,30.73,30.73,1,09:25:00,09:25:00,2800,200,4000,1000.0,10000,4000,4,,普通挂买,
29,55850,1,206,206,-1,0,30.73,30.73,1,09:25:00,09:25:00,2500,2500,2500,2500.0,5000,2500,1,,普通挂买,
30,59449,1,207,208,1,0,30.73,30.73,1,09:25:00,09:25:00,2300,100,2400,1200.0,5000,2400,2,,普通挂买,
31,59452,1,209,209,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,300,100,1,,普通挂买,
32,61214,1,210,211,1,0,30.73,30.73,1,09:25:00,09:25:00,200,100,300,150.0,500,300,2,,普通挂买,
33,61455,1,212,213,1,0,30.73,30.73,1,09:25:00,09:25:00,3900,300,4200,2100.0,41900,4200,2,,普通挂买,
34,61456,1,214,214,-1,0,30.73,30.73,1,09:25:00,09:25:00,14600,14600,14600,14600.0,41900,14600,1,,普通挂买,
35,61457,1,215,215,-1,0,30.73,30.73,1,09:25:00,09:25:00,2700,2700,2700,2700.0,41900,2700,1,,普通挂买,
36,61458,1,216,216,-1,0,30.73,30.73,1,09:25:00,09:25:00,5900,5900,5900,5900.0,41900,5900,1,,普通挂买,
37,61459,1,217,217,-1,0,30.73,30.73,1,09:25:00,09:25:00,5600,5600,5600,5600.0,41900,5600,1,,普通挂买,
38,62423,1,218,218,-1,0,30.73,30.73,1,09:25:00,09:25:00,8300,8300,8300,8300.0,41900,8300,1,,普通挂买,
39,62863,1,219,219,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,41900,100,1,,普通挂买,
40,63279,1,220,220,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,41900,100,1,,普通挂买,
41,63280,1,221,221,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,41900,100,1,,普通挂买,
42,63281,1,222,222,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,41900,100,1,,普通挂买,
43,64560,1,223,223,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,66600,500,1,,普通挂买,
44,66127,1,224,224,-1,0,30.73,30.73,1,09:25:00,09:25:00,3800,3800,3800,3800.0,66600,3800,1,,普通挂买,
45,66129,1,225,225,-1,0,30.73,30.73,1,09:25:00,09:25:00,8600,8600,8600,8600.0,66600,8600,1,,普通挂买,
46,66664,1,226,226,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,66600,400,1,,普通挂买,
47,67618,1,227,227,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,66600,100,1,,普通挂买,
48,67731,1,228,228,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,66600,300,1,,普通挂买,
49,67911,1,229,229,-1,0,30.73,30.73,1,09:25:00,09:25:00,1500,1500,1500,1500.0,66600,1500,1,,普通挂买,
50,67912,1,230,230,-1,0,30.73,30.73,1,09:25:00,09:25:00,6500,6500,6500,6500.0,66600,6500,1,,普通挂买,
51,67913,1,231,233,1,0,30.73,30.73,1,09:25:00,09:25:00,3500,500,7500,2500.0,66600,7500,3,,普通挂买,
52,68493,1,234,234,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,47800,100,1,,普通挂买,
53,68868,1,235,235,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,47800,400,1,,普通挂买,
54,69192,1,236,236,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,47800,100,1,,普通挂买,
55,69704,1,237,237,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,47800,400,1,,普通挂买,
56,72472,1,238,238,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,47800,400,1,,普通挂买,
57,72560,1,239,239,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,47800,500,1,,普通挂买,
58,72891,1,240,240,-1,0,30.73,30.73,1,09:25:00,09:25:00,2400,2400,2400,2400.0,47800,2400,1,,普通挂买,
59,72896,1,241,241,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,47800,100,1,,普通挂买,
60,75087,1,242,242,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,47800,100,1,,普通挂买,
61,75397,1,243,243,-1,0,30.73,30.73,1,09:25:00,09:25:00,700,700,700,700.0,47800,700,1,,普通挂买,
62,81740,1,244,244,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,47800,300,1,,普通挂买,
63,82253,1,245,245,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,47800,200,1,,普通挂买,
64,83943,1,246,246,-1,0,30.73,30.73,1,09:25:00,09:25:00,2100,2100,2100,2100.0,47800,2100,1,,普通挂买,
65,84220,1,247,247,-1,0,30.73,30.73,1,09:25:00,09:25:00,700,700,700,700.0,47800,700,1,,普通挂买,
66,88136,1,248,248,-1,0,30.73,30.73,1,09:25:00,09:25:00,700,700,700,700.0,47800,700,1,,普通挂买,
67,88203,1,249,249,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,47800,300,1,,普通挂买,
68,88209,1,250,250,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,47800,200,1,,普通挂买,
69,88344,1,251,251,-1,0,30.73,30.73,1,09:25:00,09:25:00,1600,1600,1600,1600.0,47800,1600,1,,普通挂买,
70,88380,1,252,252,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,47800,100,1,,普通挂买,
71,88556,1,253,253,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,47800,300,1,,普通挂买,
72,88639,1,254,254,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,47800,1000,1,,普通挂买,
73,88671,1,255,255,-1,0,30.73,30.73,1,09:25:00,09:25:00,800,800,800,800.0,47800,800,1,,普通挂买,
74,88766,1,256,256,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,47800,100,1,,普通挂买,
75,88780,1,257,257,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,47800,500,1,,普通挂买,
76,88840,1,258,258,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,47800,500,1,,普通挂买,
77,88846,1,259,259,-1,0,30.73,30.73,1,09:25:00,09:25:00,20000,20000,20000,20000.0,47800,20000,1,,普通挂买,
78,89047,1,260,260,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,47800,1000,1,,普通挂买,
79,89251,1,261,261,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,47800,1000,1,,普通挂买,
80,89400,1,262,262,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,47800,100,1,,普通挂买,
81,89453,1,263,263,-1,0,30.73,30.73,1,09:25:00,09:25:00,600,600,600,600.0,47800,600,1,,普通挂买,
82,89518,1,264,264,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,47800,300,1,,普通挂买,
83,89773,1,265,265,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,47800,1000,1,,普通挂买,
84,90034,1,266,266,-1,0,30.73,30.73,1,09:25:00,09:25:00,5000,5000,5000,5000.0,47800,5000,1,,普通挂买,
85,90482,1,267,268,1,0,30.73,30.73,1,09:25:00,09:25:00,3700,700,4400,2200.0,47800,4400,2,,普通挂买,
86,90998,1,269,269,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,5000,1000,1,,普通挂买,
87,91327,1,270,274,1,0,30.73,30.73,1,09:25:00,09:25:00,1200,300,4400,880.0,5000,4400,5,,普通挂买,
88,91462,1,275,276,1,0,30.73,30.73,1,09:25:00,09:25:00,600,400,1000,500.0,8000,1000,2,,普通挂买,
89,91669,1,277,277,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,8000,500,1,,普通挂买,
90,91723,1,278,278,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,8000,200,1,,普通挂买,
91,92301,1,279,279,-1,0,30.73,30.73,1,09:25:00,09:25:00,1700,1700,1700,1700.0,8000,1700,1,,普通挂买,
92,92543,1,280,280,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,8000,100,1,,普通挂买,
93,92771,1,281,281,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,8000,500,1,,普通挂买,
94,93161,1,282,298,1,0,30.73,30.73,1,09:25:00,09:25:00,18545,55,40000,2352.9411764705883,30000,40000,17,,普通挂买,
95,93303,1,299,299,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,30000,100,1,,普通挂买,
96,93410,1,300,300,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,30000,300,1,,普通挂买,
97,93606,1,301,330,1,0,30.73,30.73,1,09:25:00,09:25:00,64000,100,159600,5320.0,64000,159600,30,,普通挂买,
98,94589,1,331,333,1,0,30.73,30.73,1,09:25:00,09:25:00,100,45,200,66.66666666666667,600,200,3,,普通挂买,
99,94863,1,334,335,1,0,30.73,30.73,1,09:25:00,09:25:00,55,45,100,50.0,800,100,2,,普通挂买,
100,95204,1,336,339,1,0,30.73,30.73,1,09:25:00,09:25:00,755,45,1000,250.0,1000,1000,4,,普通挂买,
101,95304,1,340,343,1,0,30.73,30.73,1,09:25:00,09:25:00,3800,955,10000,2500.0,5000,10000,4,,普通挂买,
102,95514,1,344,344,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,5000,400,1,,普通挂买,
103,95789,1,345,345,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,5000,1000,1,,普通挂买,
104,96042,1,346,351,1,0,30.73,30.73,1,09:25:00,09:25:00,1845,200,5500,916.6666666666666,5900,5500,6,,普通挂买,
105,96632,1,352,352,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,5900,500,1,,普通挂买,
106,96635,1,353,363,1,0,30.73,30.73,1,09:25:00,09:25:00,3555,100,15000,1363.6363636363637,18000,15000,11,,普通挂买,
107,97255,1,364,364,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,18000,300,1,,普通挂买,
108,97713,1,365,365,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,18000,1000,1,,普通挂买,
109,97785,1,366,366,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,18000,100,1,,普通挂买,
110,97786,1,367,367,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,18000,1000,1,,普通挂买,
111,98260,1,368,368,-1,0,30.73,30.73,1,09:25:00,09:25:00,6000,6000,6000,6000.0,18000,6000,1,,普通挂买,
112,98738,1,369,369,-1,0,30.73,30.73,1,09:25:00,09:25:00,1400,1400,1400,1400.0,18000,1400,1,,普通挂买,
113,99089,1,370,370,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,18000,200,1,,普通挂买,
114,99220,1,371,371,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,18000,300,1,,普通挂买,
115,99313,1,372,376,1,0,30.73,30.73,1,09:25:00,09:25:00,24745,200,31000,6200.0,56800,31000,5,,普通挂买,
116,99460,1,377,377,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,56800,100,1,,普通挂买,
117,99584,1,378,385,1,0,30.73,30.73,1,09:25:00,09:25:00,60000,100,100000,12500.0,60000,100000,8,,普通挂买,
118,99739,1,386,386,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,900,300,1,,普通挂买,
119,100289,1,387,387,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,900,100,1,,普通挂买,
120,100310,1,388,389,1,0,30.73,30.73,1,09:25:00,09:25:00,355,145,500,250.0,4100,500,2,,普通挂买,
121,100673,1,390,390,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,4100,200,1,,普通挂买,
122,100842,1,391,391,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,4100,200,1,,普通挂买,
123,100922,1,392,392,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,4100,300,1,,普通挂买,
124,101032,1,393,408,1,0,30.73,30.73,1,09:25:00,09:25:00,38145,100,100000,6250.0,368300,100000,16,,普通挂买,
125,101274,1,409,409,-1,0,30.73,30.73,1,09:25:00,09:25:00,600,600,600,600.0,368300,600,1,,普通挂买,
126,101566,1,410,410,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
127,101669,1,411,411,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
128,101679,1,412,412,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,368300,400,1,,普通挂买,
129,101776,1,413,413,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,368300,300,1,,普通挂买,
130,101946,1,414,414,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,368300,300,1,,普通挂买,
131,102585,1,415,415,-1,0,30.73,30.73,1,09:25:00,09:25:00,4800,4800,4800,4800.0,368300,4800,1,,普通挂买,
132,102667,1,416,416,-1,0,30.73,30.73,1,09:25:00,09:25:00,4400,4400,4400,4400.0,368300,4400,1,,普通挂买,
133,103069,1,417,417,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,368300,400,1,,普通挂买,
134,103797,1,418,418,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,368300,300,1,,普通挂买,
135,103858,1,419,419,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,368300,500,1,,普通挂买,
136,103946,1,420,420,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
137,104295,1,421,421,-1,0,30.73,30.73,1,09:25:00,09:25:00,15300,15300,15300,15300.0,368300,15300,1,,普通挂买,
138,104545,1,422,422,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,368300,200,1,,普通挂买,
139,104615,1,423,423,-1,0,30.73,30.73,1,09:25:00,09:25:00,50000,50000,50000,50000.0,368300,50000,1,,普通挂买,
140,105096,1,424,424,-1,0,30.73,30.73,1,09:25:00,09:25:00,50000,50000,50000,50000.0,368300,50000,1,,普通挂买,
141,105272,1,425,425,-1,0,30.73,30.73,1,09:25:00,09:25:00,800,800,800,800.0,368300,800,1,,普通挂买,
142,105953,1,426,426,-1,0,30.73,30.73,1,09:25:00,09:25:00,30000,30000,30000,30000.0,368300,30000,1,,普通挂买,
143,105975,1,427,427,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
144,106081,1,428,428,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
145,106196,1,429,429,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,368300,1000,1,,普通挂买,
146,106323,1,430,430,-1,0,30.73,30.73,1,09:25:00,09:25:00,50000,50000,50000,50000.0,368300,50000,1,,普通挂买,
147,106425,1,431,431,-1,0,30.73,30.73,1,09:25:00,09:25:00,6400,6400,6400,6400.0,368300,6400,1,,普通挂买,
148,106568,1,432,432,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
149,106766,1,433,433,-1,0,30.73,30.73,1,09:25:00,09:25:00,3400,3400,3400,3400.0,368300,3400,1,,普通挂买,
150,106825,1,434,434,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
151,106869,1,435,435,-1,0,30.73,30.73,1,09:25:00,09:25:00,16500,16500,16500,16500.0,368300,16500,1,,普通挂买,
152,106996,1,436,436,-1,0,30.73,30.73,1,09:25:00,09:25:00,13600,13600,13600,13600.0,368300,13600,1,,普通挂买,
153,107099,1,437,437,-1,0,30.73,30.73,1,09:25:00,09:25:00,1100,1100,1100,1100.0,368300,1100,1,,普通挂买,
154,107403,1,438,438,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,368300,100,1,,普通挂买,
155,107452,1,439,439,-1,0,30.73,30.73,1,09:25:00,09:25:00,1800,1800,1800,1800.0,368300,1800,1,,普通挂买,
156,107689,1,440,440,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,368300,1000,1,,普通挂买,
157,107947,1,441,441,-1,0,30.73,30.73,1,09:25:00,09:25:00,62600,62600,62600,62600.0,368300,62600,1,,普通挂买,
158,107998,1,442,442,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,368300,300,1,,普通挂买,
159,108175,1,443,443,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,368300,200,1,,普通挂买,
160,108482,1,444,444,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,368300,400,1,,普通挂买,
161,108640,1,445,445,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,368300,200,1,,普通挂买,
162,108719,1,446,447,1,0,30.73,30.73,1,09:25:00,09:25:00,27445,12555,40000,20000.0,368300,40000,2,,普通挂买,
163,108891,1,448,448,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,128876,200,1,,普通挂买,
164,109023,1,449,449,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,128876,100,1,,普通挂买,
165,109385,1,450,450,-1,0,30.73,30.73,1,09:25:00,09:25:00,700,700,700,700.0,128876,700,1,,普通挂买,
166,109411,1,451,451,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,128876,1000,1,,普通挂买,
167,109570,1,452,452,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,128876,100,1,,普通挂买,
168,110427,1,453,453,-1,0,30.73,30.73,1,09:25:00,09:25:00,20000,20000,20000,20000.0,128876,20000,1,,普通挂买,
169,110975,1,454,454,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,128876,1000,1,,普通挂买,
170,111122,1,455,455,-1,0,30.73,30.73,1,09:25:00,09:25:00,600,600,600,600.0,128876,600,1,,普通挂买,
171,111166,1,456,456,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,128876,400,1,,普通挂买,
172,111320,1,457,457,-1,0,30.73,30.73,1,09:25:00,09:25:00,3100,3100,3100,3100.0,128876,3100,1,,普通挂买,
173,111462,1,458,458,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,128876,100,1,,普通挂买,
174,111602,1,459,459,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,128876,100,1,,普通挂买,
175,111651,1,460,460,-1,0,30.73,30.73,1,09:25:00,09:25:00,1300,1300,1300,1300.0,128876,1300,1,,普通挂买,
176,112059,1,461,461,-1,0,30.73,30.73,1,09:25:00,09:25:00,1600,1600,1600,1600.0,128876,1600,1,,普通挂买,
177,112117,1,462,462,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,128876,100,1,,普通挂买,
178,112356,1,463,463,-1,0,30.73,30.73,1,09:25:00,09:25:00,31100,31100,31100,31100.0,128876,31100,1,,普通挂买,
179,112595,1,464,466,1,0,30.73,30.73,1,09:25:00,09:25:00,39931,3600,68100,22700.0,128876,68100,3,,普通挂买,
180,112713,1,467,467,-1,0,30.73,30.73,1,09:25:00,09:25:00,8200,8200,8200,8200.0,73800,8200,1,,普通挂买,
181,113373,1,468,473,1,0,30.73,30.73,1,09:25:00,09:25:00,41031,100,93300,15550.0,73800,93300,6,,普通挂买,
182,113644,1,474,474,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,50000,1000,1,,普通挂买,
183,113735,1,475,475,-1,0,30.73,30.73,1,09:25:00,09:25:00,7800,7800,7800,7800.0,50000,7800,1,,普通挂买,
184,113785,1,476,476,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,50000,100,1,,普通挂买,
185,114256,1,477,477,-1,0,30.73,30.73,1,09:25:00,09:25:00,13600,13600,13600,13600.0,50000,13600,1,,普通挂买,
186,114438,1,478,478,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,50000,100,1,,普通挂买,
187,114669,1,479,479,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,50000,500,1,,普通挂买,
188,114801,1,480,480,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,50000,1000,1,,普通挂买,
189,115011,1,481,481,-1,0,30.73,30.73,1,09:25:00,09:25:00,3000,3000,3000,3000.0,50000,3000,1,,普通挂买,
190,115697,1,482,482,-1,0,30.73,30.73,1,09:25:00,09:25:00,900,900,900,900.0,50000,900,1,,普通挂买,
191,116054,1,483,483,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,50000,100,1,,普通挂买,
192,116234,1,484,484,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,50000,500,1,,普通挂买,
193,116397,1,485,486,1,0,30.73,30.73,1,09:25:00,09:25:00,269,231,500,250.0,50000,500,2,,普通挂买,
194,116451,1,487,506,1,0,30.73,30.73,1,09:25:00,09:25:00,80000,200,200000,10000.0,80000,200000,20,,普通挂买,
195,116566,1,507,536,1,0,30.73,30.73,1,09:25:00,09:25:00,30000,200,100000,3333.3333333333335,90000,100000,30,,普通挂买,
196,116582,1,537,537,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,90000,300,1,,普通挂买,
197,116628,1,538,538,-1,0,30.73,30.73,1,09:25:00,09:25:00,400,400,400,400.0,90000,400,1,,普通挂买,
198,117135,1,539,539,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,90000,100,1,,普通挂买,
199,117409,1,540,540,-1,0,30.73,30.73,1,09:25:00,09:25:00,300,300,300,300.0,90000,300,1,,普通挂买,
200,117555,1,541,541,-1,0,30.73,30.73,1,09:25:00,09:25:00,5000,5000,5000,5000.0,90000,5000,1,,普通挂买,
201,118193,1,542,542,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,90000,100,1,,普通挂买,
202,118440,1,543,543,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,90000,1000,1,,普通挂买,
203,118498,1,544,544,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,90000,100,1,,普通挂买,
204,118599,1,545,545,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,90000,200,1,,普通挂买,
205,119397,1,546,546,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,90000,500,1,,普通挂买,
206,119535,1,547,547,-1,0,30.73,30.73,1,09:25:00,09:25:00,500,500,500,500.0,90000,500,1,,普通挂买,
207,119616,1,548,548,-1,0,30.73,30.73,1,09:25:00,09:25:00,1600,1600,1600,1600.0,90000,1600,1,,普通挂买,
208,119758,1,549,549,-1,0,30.73,30.73,1,09:25:00,09:25:00,200,200,200,200.0,90000,200,1,,普通挂买,
209,119866,1,550,550,-1,0,30.73,30.73,1,09:25:00,09:25:00,1400,1400,1400,1400.0,90000,1400,1,,普通挂买,
210,119911,1,551,551,-1,0,30.73,30.73,1,09:25:00,09:25:00,1000,1000,1000,1000.0,90000,1000,1,,普通挂买,
211,121559,1,552,552,-1,0,30.73,30.73,1,09:25:00,09:25:00,1200,1200,1200,1200.0,90000,1200,1,,普通挂买,
212,121634,1,553,553,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,90000,100,1,,普通挂买,
213,121794,1,554,554,-1,0,30.73,30.73,1,09:25:00,09:25:00,100,100,100,100.0,90000,100,1,,普通挂买,
